"locationID","locationName","locationType","address1","address2","city","state","zip5","zip4","latitude","longitude","distance","phone","fax","tollFree","tty","services","serviceHours","parking","passportApptRequired","siteComment","passportTelephoneNumber","passportTelephoneNumberExtension","showNotice","specialMessage","lbroRetail","timeZone","parcelLockerLocation","parcelLockerAddress","parcelLockerCity","parcelLockerState","parcelLockerZip","closedFacility","error"
"1361256","COURTHOUSE LYNCHBURG","PO","1100 CLAY ST","","LYNCHBURG","VA","24504","9998","37.411125","-79.142803","2.19338","4348474538","4348464018","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1437336","LYNCHBURG","PO","3300 ODD FELLOWS RD","","LYNCHBURG","VA","24506","9998","37.380601","-79.161727","0.07469","4345288910","4345288910","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","4345288914","","","","","-5:00","False","","","","","False",""
"1473685","LYNCHBURG","PO","3300 ODD FELLOWS RD","","LYNCHBURG","VA","24506","9997","37.380601","-79.161727","0.07469","4345288995","4345288910","800ASKUSPS","8778892457","","","NONE","","","","","","","","-5:00","False","","","","","False",""
"1352848","ALTAVISTA","PO","700 BROAD ST","","ALTAVISTA","VA","24517","9998","37.109424","-79.291082","2.72451","4343099955","4343691465","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-5:00","False","","","","","False",""
"1469497","VPO ALTON","VPO","5013 CLUSTER SPRINGS RD","","ALTON","VA","24520","3153","36.599702","-78.977142","2.36215","4347533353","","800ASKUSPS","8778892457","System.Object[]","","NONE","","","","","","","","-5:00","False","","","","","False",""
"1352863","ALTON","PO","2041 BLANE RD","","ALTON","VA","24520","9998","36.57304","-79.0024239","2.60834","4347532221","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1352974","AMHERST","PO","120 S MAIN ST","","AMHERST","VA","24521","9998","37.588122","-79.0512469","1.43822","4349460657","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-5:00","False","","","","","False",""
"1353207","APPOMATTOX","PO","791 COURT ST","","APPOMATTOX","VA","24522","9998","37.360909","-78.8327719","0.90949","4343527026","4343525289","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-5:00","False","","","","","False",""
"1458538","VPO EVERGREEN","VPO","13372 RICHMOND HWY","","APPOMATTOX","VA","24522","8937","37.323305","-78.772464","3.22007","4343523331","4343523335","800ASKUSPS","8778892457","System.Object[]","","NONE","","","","","","","","-5:00","False","","","","","False",""
"1354395","BEDFORD","PO","500 E MAIN ST","","BEDFORD","VA","24523","9998","37.332848","-79.51924","0.17185","5405865820","5405863794","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1354914","BIG ISLAND","PO","10830 LEE JACKSON HWY","","BIG ISLAND","VA","24526","9998","37.535168","-79.3610729","1.93221","4342995072","4342995072","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1355106","BLAIRS","PO","5601 U S HIGHWAY 29","","BLAIRS","VA","24527","9998","36.687858","-79.368848","1.92769","4348363735","5408363735","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1356034","BROOKNEAL","PO","101 TODD ST","","BROOKNEAL","VA","24528","9998","37.044337","-78.9431939","3.58972","4343762338","4343762701","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1356272","BUFFALO JUNCTION","PO","7199 HIGHWAY 49","","BUFFALO JUNCTION","VA","24529","4420","36.604247","-78.632458","2.04115","4343742855","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1356648","CALLANDS","PO","12001 CALLANDS RD","","CALLANDS","VA","24530","9998","36.820266","-79.587255","0.66035","4347244708","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1357731","CHATHAM","PO","31 S MAIN ST","","CHATHAM","VA","24531","9998","36.825171","-79.39801","2.66161","4344324321","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","N","","4344324321","","","","","-5:00","False","","","","","False",""
"1358354","CLIFFORD","PO","120 TURKEY MOUNTAIN RD","","CLIFFORD","VA","24533","9998","37.644773","-79.0221909","4.28868","4349465602","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1437281","CLOVER","PO","101 S MAIN ST","","CLOVER","VA","24534","9998","36.832975","-78.7333199","1.47942","4344546948","4344546948","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-5:00","False","","","","","False",""
"1358461","CLUSTER SPRINGS","PO","6225 HUELL MATTHEWS HWY","","CLUSTER SPRINGS","VA","24535","9998","36.613071","-78.9218669","0.30892","4345728855","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1358621","COLEMAN FALLS","PO","6285 LEE JACKSON HWY","","COLEMAN FALLS","VA","24536","9998","37.501163","-79.3026249","0.59472","4342995379","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1358902","CONCORD","PO","10275 VILLAGE HWY","","CONCORD","VA","24538","9998","37.348709","-78.9756039","1.24776","4349933287","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1359959","CRYSTAL HILL","PO","6200 HOWARD P ANDERSON RD","","CRYSTAL HILL","VA","24539","9998","36.859868","-78.9102439","0.0519","4344766638","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-5:00","False","","","","","False",""
"1360286","DANVILLE","PO","105 TEAL CT","","DANVILLE","VA","24541","9998","36.58903","-79.429645","1.64152","4347913137","4347913194","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","4347913137","","","","","-5:00","False","","","","","False",""
"1359435","COURTHOUSE DANVILLE","PO","700 MAIN ST","","DANVILLE","VA","24541","9993","36.586119","-79.39572","3.45074","4347992688","4347922246","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-5:00","False","","","","","False",""
"1361346","DRY FORK","PO","656 DRY FORK RD","","DRY FORK","VA","24549","9998","36.755416","-79.397533","6.24727","4344329130","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1362884","EVINGTON","PO","11496 LEESVILLE RD","","EVINGTON","VA","24550","9998","37.232766","-79.2816529","2.24772","4348211309","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","00:00","False","","","","","False",""
"1363687","FOREST","PO","14803 FOREST RD","","FOREST","VA","24551","9998","37.365718","-79.297263","0.88284","4345254235","4345258676","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-5:00","False","","","","","False",""
"1364840","GLADSTONE","PO","2418 PIEDMONT RD","","GLADSTONE","VA","24553","9998","37.571892","-78.896069","5.1074","4349334433","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-5:00","False","","","","","False",""
"1364845","GLADYS","PO","62 PIGEON RUN RD","","GLADYS","VA","24554","9998","37.163154","-79.072574","2.10858","4343005444","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1364857","GLASGOW","PO","805 BLUE RIDGE RD","","GLASGOW","VA","24555","9998","37.631488","-79.4494419","0.72676","5402582852","5402582794","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1365127","GOODE","PO","9161 FOREST RD","","GOODE","VA","24556","2992","37.367152","-79.391515","0.89497","5405864331","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1365730","GRETNA","PO","101 DR MARTIN LUTHER KING DR","","GRETNA","VA","24557","9998","36.951574","-79.3632739","2.83943","4346561830","4346563574","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1365975","HALIFAX","PO","231 S MAIN ST","","HALIFAX","VA","24558","9998","36.763048","-78.927906","0.6618","4344764642","4344764642","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1367717","HURT","PO","201 MAIN ST","","HURT","VA","24563","9998","37.102444","-79.301881","1.44375","4343244804","4343244769","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-5:00","False","","","","","False",""
"1368311","JAVA","PO","3093 JAVA RD","","JAVA","VA","24565","9998","36.83945","-79.22527","1.28789","4344320721","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1368757","KEELING","PO","12096 OLD RICHMOND RD","","KEELING","VA","24566","9998","36.715516","-79.2893029","1.72141","4347924850","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1370868","LONG ISLAND","PO","102 PEAK PL","","LONG ISLAND","VA","24569","9998","37.077979","-79.095438","3.51078","4342835357","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1371091","LOWRY","PO","3516 LOWRY RD","","LOWRY","VA","24570","9998","37.349848","-79.4321449","0.0249","5405862959","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-5:00","False","","","","","False",""
"1371227","LYNCH STATION","PO","969 POWELL RD","","LYNCH STATION","VA","24571","9998","37.148543","-79.3016959","2.57746","4343696230","4343696230","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1371362","MADISON HEIGHTS","PO","158 LAKEVIEW DR","","MADISON HEIGHTS","VA","24572","9998","37.440737","-79.117052","1.56662","4348455128","4348477803","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-5:00","False","","","","","False",""
"1373546","MONROE","PO","3378 S AMHERST HWY","","MONROE","VA","24574","9998","37.490477","-79.125017","5.86151","4342096570","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1374414","NARUNA","PO","438 WHIPPING CREEK RD","","NARUNA","VA","24576","9998","37.104985","-79.0010669","5.00536","4343765355","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1374449","NATHALIE","PO","1031 VOLENS RD","","NATHALIE","VA","24577","9998","36.921002","-78.951983","4.52424","4343496274","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1374463","NATURAL BRIDGE","PO","6477 S LEE HWY","","NATURAL BRIDGE","VA","24578","9998","37.628592","-79.543482","2.69708","5402911895","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1374467","NATURAL BRIDGE STATION","PO","1482 WERT FULKNER HWY","","NATURAL BRIDGE STATION","VA","24579","9998","37.621918","-79.498541","1.19806","5402912105","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1374556","NELSON","PO","1868 HIGHWAY 49","","NELSON","VA","24580","9998","36.562066","-78.70476","2.03641","4343742038","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1379363","RINGGOLD","PO","4745 RINGGOLD CHURCH RD","","RINGGOLD","VA","24586","9998","36.610786","-79.2958489","0.67095","4348226053","4348226053","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1380149","RUSTBURG","PO","1103 VILLAGE HWY","","RUSTBURG","VA","24588","9998","37.276877","-79.095854","1.2617","4343322260","4343321257","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1381023","SCOTTSBURG","PO","2221 SCOTTSBURG RD","","SCOTTSBURG","VA","24589","9998","36.760501","-78.794788","0.04625","4344546382","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1381037","SCOTTSVILLE","PO","110 SCOTTSVILLE CTR","","SCOTTSVILLE","VA","24590","9998","37.809284","-78.5022379","1.06595","4342862002","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1382112","SOUTH BOSTON","PO","601 N MAIN ST","","SOUTH BOSTON","VA","24592","9998","36.699411","-78.900083","1.0539","4345757921","4345755081","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-5:00","False","","","","","False",""
"1382505","SPOUT SPRING","PO","837 SPOUT SPRING RD","","SPOUT SPRING","VA","24593","9998","37.353238","-78.907636","0.53616","4343522188","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1384063","SUTHERLIN","PO","2061 LAUREL GROVE RD","","SUTHERLIN","VA","24594","9998","36.680774","-79.199989","2.92985","4348226095","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1442544","CPU SWEET BRIAR COLLEGE","CPU","134 CHAPEL RD","","SWEET BRIAR","VA","24595","9997","37.554565","-79.08067","0.0649","4343816176","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-5:00","False","","","","","False",""
"1385854","VERNON HILL","PO","10164 MOUNTAIN RD","","VERNON HILL","VA","24597","9998","36.754424","-79.102494","2.83551","4344767145","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1386043","VIRGILINA","PO","1142 7TH ST","","VIRGILINA","VA","24598","9998","36.543583","-78.7761539","2.26462","4345852540","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1387984","WINGINA","PO","13711 NORWOOD RD","","WINGINA","VA","24599","9998","37.639472","-78.724476","1.99959","4342638346","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-5:00","False","","","","","False",""
"1352998","AMONATE","PO","5185 AMONATE RD","","AMONATE","VA","24601","9998","37.193087","-81.633699","0.0164","2769887690","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1353977","BANDY","PO","4284 RAVENS NEST BRANCH RD","","BANDY","VA","24602","9998","37.135548","-81.700396","5.52417","2769645101","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1354927","BIG ROCK","PO","32148 RIVERSIDE DR","","BIG ROCK","VA","24603","9998","37.344609","-82.17918","1.09731","2765307660","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1355024","BISHOP","PO","3978 STONEY RIDGE RD","","BISHOP","VA","24604","9998","37.200258","-81.554906","0.25715","2769883043","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1355273","BLUEFIELD","PO","507 VIRGINIA AVE","","BLUEFIELD","VA","24605","9998","37.252876","-81.2700579","2.59577","2763261553","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1355346","BOISSEVAIN","PO","102 CREEKVIEW RD","","BOISSEVAIN","VA","24606","9998","37.28405","-81.3811499","6.38145","2769455800","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1355731","BREAKS","PO","579 KING SOLOMON COLLEY RD","","BREAKS","VA","24607","9998","37.293631","-82.2788499","0.12343","2765318894","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1357351","CEDAR BLUFF","PO","1126 CEDAR VALLEY DR","","CEDAR BLUFF","VA","24609","9998","37.088799","-81.764456","2.97578","2769644216","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1361042","DORAN","PO","5947 GOVERNOR G C PERRY HWY STE 1","","DORAN","VA","24612","9998","37.093126","-81.833664","1.9864","2769639420","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1363095","FALLS MILLS","PO","401 BRUSHFORK RD","","FALLS MILLS","VA","24613","9998","37.277628","-81.3042069","1.07637","2763262167","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1365809","GRUNDY","PO","123 WALNUT ST","","GRUNDY","VA","24614","9998","37.278008","-82.098367","0.78726","2769352604","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1367429","HORSEPEN","PO","2354 HORSEPEN RD","","HORSEPEN","VA","24619","9998","37.218551","-81.516606","0.28817","2769886367","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1367701","HURLEY","PO","7505 LESTERS FORK RD","","HURLEY","VA","24620","9998","37.420049","-82.020609","1.03553","2765668829","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1368439","JEWELL RIDGE","PO","978 JEWELL MAIN RD","","JEWELL RIDGE","VA","24622","9998","37.185967","-81.7859809","2.83084","2768818665","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1368758","KEEN MOUNTAIN","PO","1063 KEEN MOUNTAIN CAMP RD","","KEEN MOUNTAIN","VA","24624","9998","37.202082","-81.9862699","0.01198","2764983590","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1372190","MAXIE","PO","1793 BULL CREEK RD","","MAXIE","VA","24628","9998","37.303388","-82.173563","1.48781","2765318587","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1375456","NORTH TAZEWELL","PO","1511 RIVERSIDE DR","","NORTH TAZEWELL","VA","24630","9998","37.133382","-81.5274","1.74938","2769883421","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-5:00","False","","","","","False",""
"1375823","OAKWOOD","PO","10735 RIVERSIDE DR","","OAKWOOD","VA","24631","9998","37.209593","-82.002265","0.01204","2764983580","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1377490","PILGRIMS KNOB","PO","14006 DISMAL RIVER RD","","PILGRIMS KNOB","VA","24634","9998","37.245388","-81.918285","2.0952","2762597774","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1377883","POCAHONTAS","PO","300 CENTRE ST","","POCAHONTAS","VA","24635","5100","37.304035","-81.339974","0.05777","2769459514","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-5:00","False","","","","","False",""
"1378267","POUNDING MILL","PO","4355 INDIAN PAINT RD","","POUNDING MILL","VA","24637","9998","37.062051","-81.7473359","1.07495","2769639259","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-5:00","False","","","","","False",""
"1378839","RAVEN","PO","561 RAVEN RD","","RAVEN","VA","24639","9998","37.08708","-81.853934","3.04046","2769642678","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1379241","RICHLANDS","PO","1430 FRONT ST","","RICHLANDS","VA","24641","9998","37.093526","-81.799216","0.28297","2769649550","2769638000","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","2769649550","","","","","-5:00","False","","","","","False",""
"1379992","ROWE","PO","2772 ROBINSON FORK RD","","ROWE","VA","24646","9998","37.145671","-82.0331899","1.06181","2764983658","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1384140","SWORDS CREEK","PO","4209 SWORDS CREEK RD","","SWORDS CREEK","VA","24649","9998","37.04548","-81.9219969","2.05869","2769910025","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1384348","TAZEWELL","PO","276 MAIN ST","","TAZEWELL","VA","24651","9995","37.115874","-81.521464","0.96579","2769884880","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1385762","VANSANT","PO","1903 LOVERS GAP RD","","VANSANT","VA","24656","9998","37.220188","-82.10144","1.65748","2765978009","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1387595","WHITEWOOD","PO","1510 BROWN MOUNTAIN RD","","WHITEWOOD","VA","24657","9998","37.228277","-81.866439","1.12705","2768818151","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1388129","WOLFORD","PO","5145 HURLEY RD","","WOLFORD","VA","24658","9998","37.365238","-81.9922309","0.81386","2765668107","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1363262","FEDERAL","PO","601 FEDERAL ST BSMT","","BLUEFIELD","WV","24701","9994","37.267207","-81.2215109","1.08282","3043259242","3043256165","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-5:00","False","","","","","False",""
"1355272","BLUEFIELD","PO","3010 E CUMBERLAND RD","","BLUEFIELD","WV","24701","9998","37.251943","-81.205647","2.31849","3043259196","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","3043259196","","","","","-5:00","False","","","","","False",""
"1473690","BLUEFIELD","PO","3010 E CUMBERLAND RD","","BLUEFIELD","WV","24701","9997","37.251926","-81.205666","2.31918","3043259196","3043256165","800ASKUSPS","8778892457","","","NONE","","","","","","","","-5:00","False","","","","","False",""
"1353567","ATHENS","PO","203 VERMILLION ST","","ATHENS","WV","24712","9998","37.423601","-81.0145479","0.50283","3043847056","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1355666","BRAMWELL","PO","137 MAIN ST","","BRAMWELL","WV","24715","9998","37.325131","-81.312157","1.07147","3042487000","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-5:00","False","","","","","False",""
"1356243","BUD","PO","3714 W VA RT 10 HERNDON RD","","BUD","WV","24716","9998","37.533179","-81.376477","0.34921","3042944364","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1359448","COVEL","PO","252 GOONEY OTTER HOLLOW RD","","COVEL","WV","24719","9998","37.490842","-81.3218409","4.69538","3042948484","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1368775","KEGLEY","PO","3376 BECKLEY RD","","KEGLEY","WV","24731","9998","37.396766","-81.132082","0.51853","3044256832","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1368800","KELLYSVILLE","PO","4602 KELLYSVILLE RD","","KELLYSVILLE","WV","24732","9998","37.344929","-80.9255369","1.18156","3048984202","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1369908","LASHMEET","PO","4226 MATOAKA RD","","LASHMEET","WV","24733","9998","37.421907","-81.201319","1.06901","3044677700","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1372143","MATOAKA","PO","103 MAIN ST","","MATOAKA","WV","24736","9998","37.419565","-81.243642","1.08983","3044677366","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1373573","MONTCALM","PO","5427 SIMMONS RIVER RD","","MONTCALM","WV","24737","9998","37.347426","-81.252875","0.03805","3045896117","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1374568","NEMOURS","PO","5609 FALLS MILLS RD","","NEMOURS","WV","24738","9998","37.302392","-81.305201","5.3548","3042487091","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-5:00","False","","","","","False",""
"1378434","PRINCETON","PO","1000 MERCER ST","","PRINCETON","WV","24740","9998","37.369071","-81.0981039","1.36332","3044253075","3044873598","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","3043253075","","","","","-5:00","False","","","","","False",""
"1379622","ROCK","PO","2757 ROCK RD","","ROCK","WV","24747","9998","37.368725","-81.222444","2.81038","3045895745","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1386833","WELCH","PO","9 MCDOWELL ST","","WELCH","WV","24801","9998","37.430828","-81.585904","0.52322","3044363323","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1353026","ANAWALT","PO","7 PLUM ST","","ANAWALT","WV","24808","9998","37.335992","-81.434558","1.09686","3043832212","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1353797","AVONDALE","PO","7060 MOUNTAINEER HWY","","AVONDALE","WV","24811","9998","37.416968","-81.78895","0.20523","3049385417","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1354788","BERWIND","PO","2115 RIFT BERWIND RD","","BERWIND","WV","24815","9998","37.266926","-81.6656919","1.34888","3048753200","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1354931","BIG SANDY","PO","62 ORA AVE","","BIG SANDY","WV","24816","9998","37.459244","-81.702705","1.858","3046567719","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-5:00","False","","","","","False",""
"1355644","BRADSHAW","PO","58 MOUNTAINEER HWY","","BRADSHAW","WV","24817","9998","37.351844","-81.800552","0.05387","3049677356","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1355762","BRENTON","PO","8079 R D BAILEY HWY","","BRENTON","WV","24818","9998","37.595605","-81.634873","0.49142","3047328381","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1358276","CLEAR FORK","PO","5510 CLEAR FORK VALLEY RD","","CLEAR FORK","WV","24822","9998","37.628389","-81.679329","0.94846","3046828855","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-5:00","False","","","","","False",""
"1358486","COAL MOUNTAIN","PO","8875 COAL MOUNTAIN RD","","COAL MOUNTAIN","WV","24823","9997","37.682991","-81.7247419","1.71095","3045832588","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-5:00","False","","","","","False",""
